ID,item_cnt_month
387,0.10303094
388,0.13698995
389,0.01699342
390,0.1692589
391,0.19702266
392,0.101382695
393,0.50399506
394,0.1692589
395,0.077081345
396,1.7476974
397,0.25800905
398,0.09532257
399,0.23970917
400,0.09532257
401,0.2823772
402,2.194983
403,4.474986
404,0.3719273
405,0.09811856
406,0.11635781
407,0.046481624
408,0.098009355
409,0.09532257
410,0.09532257
411,0.8623403
412,0.05474654
413,0.15568964
414,0.09532257
415,4.823644
416,0.09532257
417,0.09532257
418,0.09532257
419,0.11793149
420,0.36968595
421,1.445883
422,0.23312344
423,0.8682753
424,0.10181849
425,0.01757615
426,0.09774089
427,0.74026936
428,0.5493203
429,0.49352878
430,0.829802
431,0.5003256
432,0.059561577
433,0.09774089
434,0.06572609
435,0.689801
436,0.00586454
437,0.73751324
438,0.39820945
439,0.4968987
440,0.09674299
441,0.16931605
442,0.16058359
443,0.14258952
444,0.10181849
445,0.3499209
446,0.16983451
447,0.15515696
448,0.23312344
449,0.5387935
450,0.23312344
451,0.1594637
452,0.10057233
453,0.16973041
454,0.43380445
455,0.13442183
456,0.30357924
457,0.09532257
458,0.6774584
459,0.49715462
460,64.84121
461,0.72678846
462,0.18882756
463,0.4825219
464,0.45323223
465,0.06932766
466,0.06932766
467,0.06932766
468,0.06932766
469,0.23305601
470,3.4643798
471,0.5364629
472,0.101930924
473,0.06932766
474,5.5451703
475,5.8900228
476,0.08887664
477,0.063814625
478,0.06928068
479,0.06932766
480,0.077081345
481,0.077081345
482,0.07843706
483,0.2112407
484,0.8259291
485,0.28612554
486,0.6102714
487,0.08953108
488,0.09174077
489,3.2447126
490,0.12842166
491,0.09174077
492,0.41452214
493,0.089267336
494,0.16789868
495,0.02666867
496,0.1170311
497,2.0388317
498,15.678312
499,1.3358943
500,1.6807979
501,0.33041656
502,0.50746495
503,0.09532257
504,0.7071064
505,0.6186758
506,0.44676083
507,0.09301296
508,0.81926906
509,0.096288756
510,0.097106025
511,0.045411766
512,0.13589035
513,0.089267336
514,0.05108803
515,0.089267336
516,0.16125683
517,0.37963468
518,0.34265327
519,0.20019619
520,0.34403005
521,-0.004572496
522,0.5105665
523,0.67200494
524,0.10310139
525,0.43568328
526,0.12273813
527,0.043192856
528,0.077016994
529,0.024386132
530,0.09532257
531,0.40136665
532,0.009450656
533,0.07684419
534,0.09532257
535,0.038096298
536,0.26191136
537,0.05240906
538,0.30012625
539,0.100070745
540,0.20350617
541,0.09532257
542,0.31515738
543,0.09267166
544,0.08446619
545,0.09774089
546,0.25156754
547,0.0704522
548,0.09774089
549,0.07029177
550,0.09774089
551,0.15582485
552,0.34426004
553,0.07588953
554,0.056958817
555,0.35721427
556,0.10498618
557,0.14896116
558,0.11793149
559,0.0824949
560,0.19460426
561,1.6738284
562,0.08097836
563,0.11793149
564,0.11793149
565,0.09853482
566,0.13670279
567,0.088594064
568,0.15419686
569,0.008429139
570,0.09532257
571,0.11543676
572,0.62002033
573,0.16378744
574,0.089267336
575,0.089267336
576,0.15231083
577,0.089267336
578,0.089267336
579,0.23551702
580,0.089267336
581,0.089267336
582,0.089267336
583,0.089267336
584,0.6901629
585,0.049385224
586,0.089267336
587,0.8897205
588,5.290415
589,0.3176105
590,0.6179574
591,0.6158434
592,3.4823394
593,0.115421124
594,0.28871167
595,0.10832535
596,0.09844061
597,0.089267336
598,0.048212226
599,0.089267336
600,0.051207785
601,0.11417498
602,0.089267336
603,0.111343525
604,0.096868366
605,0.005482645
606,0.066774674
607,0.089267336
608,0.018462898
609,0.3842455
610,0.3419472
611,0.57227254
612,0.09532257
613,0.09532257
614,0.11543676
615,0.7727314
616,2.1742146
617,0.18850084
618,0.29663917
619,0.09826187
620,0.2679553
621,3.4614532
622,3.4614532
623,0.40769845
624,0.24930464
625,0.24930464
626,0.6446751
627,0.11392208
628,0.09415762
629,0.1465254
630,0.0867623
631,0.11392208
632,0.1465254
633,0.11392208
634,0.3275501
635,0.19220589
636,0.09774089
637,0.14924584
638,0.20121999
639,0.08432761
640,0.3636556
641,0.7168348
642,0.10089013
643,0.099022225
644,0.070274726
645,0.099022225
646,0.58988655
647,0.126786
648,0.099022225
649,0.13162555
650,0.10514174
651,0.91902214
652,0.73839825
653,0.022748938
654,0.34742236
655,0.23440477
656,0.18529698
657,0.123683676
658,0.123683676
659,0.08212675
660,0.38936234
661,0.16683753
662,0.11392208
663,1.1945949
664,0.08574753
665,0.46073386
666,0.04588428
667,0.09774089
668,5.3345613
669,0.13034421
670,0.08964884
671,0.0028188706
672,0.05829572
673,0.57763547
674,0.09774089
675,0.09774089
676,0.48828226
677,0.6867513
678,0.16973041
679,0.7377631
680,0.09774089
681,-0.08090923
682,-0.032408442
683,0.09774089
684,5.3345613
685,3.4023318
686,0.7696681
687,0.34743762
688,0.23735082
689,0.104444884
690,0.10015278
691,0.016379306
692,-0.00090866565
693,-0.004231948
694,0.10015278
695,0.88914967
696,0.43714538
697,0.43714538
698,0.73839825
699,1.0282931
700,2.4970517
701,1.0282931
702,2.2326596
703,2.2326596
704,0.11964634
705,0.10015278
706,0.084746614
707,0.10303094
708,0.03785461
709,2.2376943
710,0.24532597
711,0.40831673
712,0.10303094
713,0.4206708
714,0.24124835
715,0.104444884
716,0.26348752
717,0.17422467
718,0.10015278
719,0.091451935
720,0.091451935
721,0.36984485
722,0.027379991
723,3.060189
724,0.12738347
725,0.3488205
726,0.73455256
727,0.66643995
728,0.8422595
729,1.5342705
730,0.069577046
731,0.028847406
732,0.8555417
733,0.10015278
734,0.55891615
735,0.17214225
736,0.23553528
737,0.5367589
738,0.30752468
739,0.12650862
740,0.17214225
741,0.06680339
742,0.10015278
743,0.8644014
744,1.2084152
745,0.886873
746,0.92832166
747,1.1390977
748,0.758812
749,0.10015278
750,0.14427403
751,0.061623015
752,0.3305158
753,-0.035237033
754,1.236176
755,0.28720742
756,0.091457926
757,0.25137153
758,0.07762589
759,0.085829
760,0.6879843
761,0.358484
762,-0.013808377
763,2.1528597
764,0.33921066
765,0.12791656
766,0.17214225
767,0.19352016
768,0.6369222
769,0.4346018
770,0.10015278
771,0.10015278
772,3.699253
773,0.7309415
774,0.7309415
775,0.34631312
776,0.9281241
777,0.9281241
778,0.8422595
779,0.9281241
780,0.8422595
781,1.6956077
782,1.356098
783,0.9281241
784,0.34631312
785,1.6956077
786,3.2773993
787,1.8370649
788,0.8422595
789,0.9281241
790,0.8422595
791,0.34631312
792,0.34631312
793,10.141917
794,1.1200048
795,1.1200048
796,1.7102258
797,2.8855093
798,2.0779436
799,4.4332347
800,0.816806
801,0.17500396
802,0.10303094
803,0.077081345
804,0.046492357
805,0.077081345
806,0.037320342
807,0.1688637
808,0.25647786
809,0.077081345
810,0.20398699
811,0.36761284
812,0.2153183
813,0.13505322
814,0.06590168
815,0.38525754
816,0.12711677
817,0.077081345
818,0.077081345
819,-0.00191836
820,0.084614076
821,0.07524361
822,0.22143084
823,0.06932766
824,0.13065878
825,0.09344071
826,0.101930924
827,0.06932766
828,0.057077307
829,0.13456993
830,5.0732927
831,0.20138848
832,0.15070881
833,0.46606588
834,5.5451703
835,0.034329705
836,0.077081345
837,0.5101826
838,0.53104734
839,-0.045700137
840,0.077081345
841,0.12555124
842,0.08115894
843,0.08694003
844,0.35556024
845,0.08694003
846,0.084730335
847,0.20431076
848,0.12462151
849,0.102453455
850,0.07103266
851,0.08694003
852,0.5926277
853,0.08694003
854,0.35556024
855,0.6946107
856,0.24166995
857,1.3390915
858,0.08694003
859,0.6106106
860,0.04778291
861,0.10303094
862,0.18202002
863,0.2838307
864,0.40587878
865,0.5856439
866,0.36029762
867,0.09552632
868,1.1737137
869,0.12812959
870,0.69251215
871,0.15589339
872,0.02852081
873,0.3218813
874,0.5856133
875,1.117834
876,0.1165717
877,0.073107995
878,0.1814513
879,0.27842933
880,0.0063584303
881,0.25956148
882,0.61773336
883,2.8684342
884,0.5141723
885,1.0903231
886,0.0652061
887,0.20578638
888,0.06458579
889,-0.07687638
890,0.3900694
891,0.4235443
892,0.08694003
893,0.101429105
894,0.35556024
895,0.15892948
896,0.08694003
897,0.06755087
898,0.032932192
899,0.44329926
900,0.06583733
901,1.0876307
902,0.1170311
903,0.089267336
904,0.2547991
905,0.28991446
906,2.164016
907,0.18022242
908,0.35022968
909,0.077081345
910,0.12373325
911,0.039932314
912,0.8957706
913,0.6469604
914,0.06932766
915,0.10114839
916,0.112204164
917,-0.008827721
918,0.15241167
919,0.39495465
920,0.088594064
921,0.9589312
922,0.12550464
923,0.09532257
924,0.36026302
925,0.16752072
926,0.34977916
927,0.1425155
928,0.37811503
929,0.36484033
930,0.09552632
931,0.09552632
932,0.24550025
933,0.28664994
934,0.09552632
935,0.18651135
936,0.2318926
937,0.6451851
938,0.0779321
939,0.07998817
940,0.119543284
941,0.16553195
942,0.08694003
943,0.5605701
944,0.08694003
945,0.077081345
946,0.12930635
947,-0.0077889003
948,0.19658126
949,0.032048594
950,0.1490708
951,0.077081345
952,0.05115237
953,0.077081345
954,0.15946946
955,0.19658126
956,0.08131127
957,0.07208947
958,0.3078291
959,0.08694003
960,0.08694003
961,0.096190095
962,0.29291272
963,0.119543284
964,0.10968461
965,0.099022225
966,0.15525252
967,0.099022225
968,0.012139467
969,-0.040184252
970,0.099022225
971,0.06925037
972,0.07296162
973,0.24600802
974,0.111312434
975,0.07704003
976,0.16212669
977,0.5525474
978,0.19653401
979,1.4690893
980,0.23416272
981,0.3489356
982,0.55234396
983,0.057757873
984,0.09520979
985,0.4019918
986,0.14367978
987,0.46878827
988,0.0293124
989,0.09520979
990,0.09520979
991,0.28450215
992,0.22911513
993,1.0018166
994,0.5797204
995,0.14798978
996,0.15672907
997,0.15460633
998,0.20893207
999,0.115762345
1000,0.82076365
1001,0.13570316
1002,0.7943607
1003,0.09774089
1004,0.15645571
1005,0.13034421
1006,0.09774089
1007,-0.023759222
1008,0.5288264
1009,0.097954206
1010,0.15685008
1011,0.23720105
1012,-0.0040534125
1013,1.8044833
1014,0.6471476
1015,0.09520979
1016,0.1692589
1017,0.123166606
1018,0.0590253
1019,0.22871855
1020,0.09520979
1021,0.41308588
1022,0.077288754
1023,0.04276449
1024,0.2865355
1025,0.06036391
1026,0.335185
1027,0.17101175
1028,0.09774089
1029,0.099630386
1030,0.1607168
1031,0.7825301
1032,2.741853
1033,0.09774089
1034,0.4597616
1035,0.092841625
1036,-0.0026468534
1037,1.2912743
1038,0.099022225
1039,0.030244434
1040,0.32320356
1041,0.11392208
1042,0.11392208
1043,-0.02511541
1044,0.19320258
1045,0.17101175
1046,0.625456
1047,1.1919942
1048,0.084435806
1049,0.8422595
1050,0.8422595
1051,0.8422595
1052,0.8422595
1053,0.8422595
1054,0.10015278
1055,0.49519774
1056,0.2562343
1057,0.20096381
1058,0.10015278
1059,1.2398717
1060,0.04715812
1061,0.10015278
1062,0.030306565
1063,0.13952783
1064,0.09998257
1065,0.078848995
1066,0.18141381
1067,0.21429992
1068,0.12570687
1069,0.26525205
1070,0.114195056
1071,0.07463475
1072,0.11964634
1073,0.16781354
1074,0.16781354
1075,0.16781354
1076,0.12939358
1077,0.08151793
1078,0.08151793
1079,0.17418064
1080,0.049536385
1081,0.08151793
1082,0.06502077
1083,0.06557253
1084,0.104995444
1085,0.10794215
1086,0.10658644
1087,0.13842785
1088,0.27457213
1089,0.57017845
1090,10.330922
1091,0.57580423
1092,0.416031
1093,0.025372686
1094,0.11412124
1095,0.10992153
1096,0.11412124
1097,0.09914409
1098,0.10658644
1099,0.038053486
1100,0.13628657
1101,0.16781354
1102,0.20041682
1103,0.63733935
1104,0.9630379
1105,0.12395835
1106,0.09027274
1107,0.5181206
1108,0.07377558
1109,0.09027274
1110,0.12037794
1111,0.09027274
1112,0.22811423
1113,0.099022225
1114,0.22010383
1115,0.056596097
1116,0.1465254
1117,0.11392208
1118,0.0012530229
1119,0.054037843
1120,0.23361778
1121,0.12620145
1122,0.112196304
1123,0.08623632
1124,0.12095691
1125,0.042524084
1126,0.31244504
1127,0.010932593
1128,0.11512837
1129,0.2232251
1130,0.20806147
1131,0.099022225
1132,0.0040472085
1133,0.07447461
1134,0.03402502
1135,0.06470173
1136,0.1052704
1137,0.88061273
1138,0.17766917
1139,0.10181849
1140,0.13145925
1141,0.08446619
1142,0.082256496
1143,0.10309982
1144,0.043840405
1145,0.3187116
1146,0.11258651
1147,0.11152716
1148,0.11152716
1149,0.15999712
1150,0.10931747
1151,0.13925017
1152,0.10658644
1153,0.16279195
1154,0.7405199
1155,0.24196896
1156,0.106322095
1157,2.0690086
1158,1.7470474
1159,0.09145947
1160,0.2067244
1161,0.46891102
1162,0.17140672
1163,0.10015278
1164,0.09794309
1165,0.10015278
1166,3.040929
1167,1.1200048
1168,0.10015278
1169,1.1200048
1170,0.6369254
1171,0.10015278
1172,0.10015278
1173,0.03282909
1174,0.091457926
1175,0.091457926
1176,0.091457926
1177,0.01669753
1178,0.17539668
1179,-0.03893553
1180,0.18300034
1181,0.061128728
1182,0.12406119
1183,0.091457926
1184,0.005448119
1185,0.109902136
1186,0.10015278
1187,0.10015278
1188,0.08682198
1189,1.8054183
1190,0.0970777
1191,0.07544533
1192,0.09520979
1193,0.9709056
1194,-0.07305348
1195,0.41333187
1196,0.0930001
1197,-0.010155484
1198,0.09520979
1199,0.20457113
1200,0.026642172
1201,0.09520979
1202,0.07075543
1203,0.31193668
1204,0.08151793
1205,0.89831096
1206,0.04285959
1207,0.08151793
1208,0.047467794
1209,0.18043797
1210,0.109059736
1211,0.09656551
1212,1.7127937
1213,1.0208638
1214,0.37033427
1215,0.11819884
1216,0.41456
1217,0.14648297
1218,0.13622315
1219,0.10015278
1220,0.10015278
1221,0.10015278
1222,0.11007051
1223,0.083655626
1224,0.19491276
1225,0.10015278
1226,0.11936668
1227,0.34631312
1228,0.21835025
1229,0.19845188
1230,0.09582404
1231,0.28335217
1232,0.15203634
1233,0.07899298
1234,0.06149445
1235,0.33921066
1236,0.19726399
1237,0.26352122
1238,0.34631312
1239,1.813297
1240,0.026939962
1241,0.1358869
1242,0.1131863
1243,0.20312046
1244,0.13704818
1245,0.095529534
1246,0.7460471
1247,0.11738425
1248,0.14341024
1249,0.0031210172
1250,0.094684266
1251,0.11964634
1252,0.070110045
1253,0.21690045
1254,0.5728846
1255,0.15336879
1256,0.2497621
1257,0.08151793
1258,0.09520979
1259,0.09520979
1260,0.09520979
1261,0.15336719
1262,0.09520979
1263,-0.028638916
1264,1.9678702
1265,0.14389813
1266,0.07372745
1267,1.0108873
1268,0.033482287
1269,0.009728235
1270,0.4178835
1271,0.14804909
1272,0.093554504
1273,0.12905307
1274,0.08151793
1275,0.0311462
1276,0.13510552
1277,0.09027274
1278,0.08151793
1279,0.60021204
1280,-0.037686743
1281,0.066942036
1282,0.07888714
1283,0.1490065
1284,0.9316813
1285,0.043649428
1286,0.025861258
1287,0.3755571
1288,0.081737645
1289,0.2673858
1290,0.15211767
1291,1.6411784
1292,0.11091705
1293,0.15671979
1294,0.5789907
1295,0.115560465
1296,0.15138468
1297,0.24166995
1298,0.87054056
1299,0.09298808
1300,0.09298808
1301,0.33946288
1302,0.13698995
1303,0.10303094
1304,1.0153296
1305,0.2838307
1306,0.053636108
1307,0.018554205
1308,0.19658126
1309,0.077081345
1310,0.077081345
1311,0.11717453
1312,0.30390108
1313,0.12721944
1314,0.3650302
1315,0.09174077
1316,0.36571512
1317,0.14777207
1318,0.6289743
1319,0.06687674
1320,0.1490708
1321,0.10968461
1322,0.077081345
1323,0.3337973
1324,-0.04228298
1325,0.54023504
1326,0.099022225
1327,0.06932766
1328,0.07701133
1329,0.06932766
1330,0.06932766
1331,-0.028135877
1332,0.077081345
1333,3.2416737
1334,0.060443923
1335,0.010095234
1336,0.089267336
1337,0.18158184
1338,0.1377373
1339,0.10434638
1340,0.089267336
1341,0.089267336
1342,0.6577255
1343,0.07441678
1344,0.089267336
1345,0.06333838
1346,0.089267336
1347,0.15299703
1348,0.12039376
1349,0.54519486
1350,0.077081345
1351,0.1490708
1352,0.077081345
1353,0.15299703
1354,0.094865486
1355,0.19658126
1356,0.1490708
1357,0.08731258
1358,0.06842073
1359,0.4722754
1360,1.8962859
1361,1.5729048
1362,-0.011558271
1363,0.12812878
1364,0.20488666
1365,0.17689827
1366,-0.067974545
1367,0.0983001
1368,0.17081074
1369,0.077081345
1370,0.077081345
1371,0.09174077
1372,0.05731688
1373,0.19658126
1374,0.077081345
1375,0.19658126
1376,0.21825732
1377,0.077081345
1378,0.113986924
1379,0.1490708
1380,0.1490708
1381,0.06891562
1382,0.20165586
1383,0.30836475
1384,-0.013525048
1385,0.25854906
1386,0.12727378
1387,0.031060489
1388,0.0026606016
1389,0.099022225
1390,0.031284567
1391,0.056118768
1392,0.0788724
1393,0.08151793
1394,0.08151793
1395,0.19430766
1396,0.10658644
1397,0.23425749
1398,0.03522066
1399,0.10579318
1400,0.09027274
1401,0.2240415
1402,0.11412124
1403,0.50364125
1404,0.09520979
1405,0.08151793
1406,0.07362399
1407,0.09774089
1408,0.05393095
1409,0.09532257
1410,0.15892948
1411,0.15369374
1412,0.010820673
1413,0.13034421
1414,0.07797643
1415,0.03996258
1416,0.107699014
1417,0.14447778
1418,0.097070836
1419,0.17380802
1420,0.08694003
1421,0.30501932
1422,0.09590175
1423,0.035624076
1424,0.08396932
1425,0.10015278
1426,0.10015278
1427,0.10423038
1428,0.0044985195
1429,0.10756406
1430,0.091457926
1431,0.07471422
1432,0.091457926
1433,0.007142509
1434,0.10015278
1435,0.07190714
1436,0.10015278
1437,0.10015278
1438,0.10015278
1439,0.10015278
1440,0.10015278
1441,0.10015278
1442,0.06781474
1443,0.18375613
1444,0.7290189
1445,0.104504906
1446,0.8422595
1447,0.7290189
1448,0.7309415
1449,1.1919942
1450,0.091457926
1451,0.085150614
1452,0.17672366
1453,0.122876
1454,0.09027274
1455,0.09027274
1456,-0.023205167
1457,0.10473417
1458,0.22684199
1459,0.56349754
1460,0.0964125
1461,0.048637208
1462,0.37939847
1463,0.11152716
1464,0.13183929
1465,0.08770352
1466,0.25460413
1467,0.104444884
1468,0.17643437
1469,0.11784887
1470,0.11733359
1471,0.10712373
1472,0.17457284
1473,0.15892948
1474,0.22300883
1475,0.13624156
1476,0.119543284
1477,0.31598842
1478,0.08225162
1479,0.20431076
1480,0.11089258
1481,0.065288
1482,0.89130974
1483,0.08694003
1484,0.032644298
1485,0.06516747
1486,0.13608316
1487,0.048028976
1488,0.0374037
1489,0.22338745
1490,0.054925207
1491,0.18201976
1492,0.095014155
1493,0.08694003
1494,0.20431076
1495,0.073665336
1496,0.071969084
1497,4.1436286
1498,0.30361268
1499,0.08694003
1500,0.06717557
1501,0.043912318
1502,0.20312046
1503,0.104444884
1504,0.010975937
1505,0.10015278
1506,0.15052097
1507,0.104444884
1508,0.066234104
1509,0.13829465
1510,0.015190589
1511,-0.0037845827
1512,0.091451935
1513,0.104444884
1514,0.20312046
1515,0.104444884
1516,0.104444884
1517,0.073430546
1518,0.11714632
1519,0.002132383
1520,0.104444884
1521,0.20312046
1522,0.25300172
1523,0.073665336
1524,0.30459476
1525,0.10303094
1526,0.048662446
1527,0.13563423
1528,-0.034375258
1529,0.11357367
1530,0.11117983
1531,0.2768311
1532,0.25684446
1533,0.1692589
1534,0.1692589
1535,0.1692589
1536,0.37906623
1537,0.10473417
1538,0.21690045
1539,0.20071699
1540,0.08151793
1541,0.08151793
1542,0.08151793
1543,0.023814606
1544,0.0930001
1545,0.09520979
1546,0.09520979
1547,0.028012456
1548,0.12326637
1549,0.089143604
1550,0.10658644
1551,0.22565526
1552,0.09027274
1553,0.06434377
1554,0.09027274
1555,0.11698897
1556,0.16226223
1557,0.10658644
1558,0.22565526
1559,0.014012935
1560,0.122876
1561,0.16226223
1562,0.09027274
1563,0.16226223
1564,0.23401748
1565,0.10473417
1566,0.16917884
1567,0.021609407
1568,0.10658644
1569,0.08151793
1570,0.10658644
1571,0.10658644
1572,0.10658644
1573,0.10658644
1574,0.26700792
1575,0.099022225
1576,0.099022225
1577,0.099022225
1578,0.056102987
1579,0.099022225
1580,0.11392208
1581,0.11392208
1582,0.4959421
1583,0.13157941
1584,0.17043397
1585,0.099022225
1586,0.099022225
1587,0.17101175
1588,0.099022225
1589,0.099318385
1590,0.062170632
1591,0.09520979
1592,0.123166606
1593,0.08574753
1594,0.08623632
1595,0.10473417
1596,0.091457926
1597,0.091457926
1598,0.091457926
1599,0.091457926
1600,0.091457926
1601,0.091457926
1602,0.12791656
1603,0.10015278
1604,0.10015278
1605,0.08897312
1606,0.091457926
1607,0.091457926
1608,2.8855093
1609,0.9281241
1610,0.8422595
1611,0.8422595
1612,0.8422595
1613,-0.0021276567
1614,0.8422595
1615,1.3216559
1616,0.10015278
1617,0.10015278
1618,0.63139725
1619,0.10015278
1620,0.07270367
1621,0.3029353
1622,0.10015278
1623,0.10015278
1624,0.10015278
1625,0.091457926
1626,1.3730197
1627,0.6708864
1628,0.11152716
1629,0.11152716
1630,0.11152716
1631,0.09582404
1632,0.09582404
1633,0.09582404
1634,0.09582404
1635,0.10473417
1636,0.10473417
1637,0.10473417
1638,0.10761428
1639,13.562494
1640,0.050869334
1641,0.091457926
1642,0.091457926
1643,0.079207584
1644,0.094393395
1645,0.091457926
1646,0.12406119
1647,0.48732692
1648,0.091457926
1649,0.091457926
1650,0.091457926
1651,0.08166464
1652,0.08694003
1653,0.31365934
1654,0.56505084
1655,0.1630071
1656,0.20888011
1657,0.17625238
1658,0.077081345
1659,0.13964906
1660,0.11003055
1661,0.03931545
1662,0.09552632
1663,0.09552632
1664,0.6599295
